"Year","IMD2019 NIMDM2017 SIMD2012 2016 2020 WIMD2019","Age group","Domicile","Gender","Accepted applicants","Population estimate","Entry rate"
"2018","Quintile 2","18","Northern Ireland","All","1320","4860","0.271"
"2019","Quintile 2","18","Northern Ireland","All","1340","4710","0.28400000000000003"
"2020","Quintile 2","18","Northern Ireland","All","1500","4700","0.318"
"2021","Quintile 2","18","Northern Ireland","All","1750","4720","0.371"
"2022","Quintile 2","18","Northern Ireland","All","1670","4820","0.34700000000000003"
"2023","Quintile 2","18","Northern Ireland","All","1720","4900","0.35000000000000003"
"2024","Quintile 2","18","Northern Ireland","All","1640","4970","0.33"
"2015","Quintile 2","18","England","All","31230","127310","0.245"
"2016","Quintile 2","18","England","All","31980","124250","0.257"
"2017","Quintile 2","18","England","All","32860","123180","0.267"
"2018","Quintile 2","18","England","All","32720","120210","0.272"
"2019","Quintile 2","18","England","All","33850","118170","0.28600000000000003"
"2020","Quintile 2","18","England","All","35380","117290","0.302"
"2021","Quintile 2","18","England","All","39930","120730","0.331"
"2022","Quintile 2","18","England","All","39850","123230","0.323"
"2023","Quintile 2","18","England","All","39710","128010","0.31"
"2024","Quintile 2","18","England","All","41530","129850","0.32"
"2015","Quintile 2","18","Scotland","All","1900","11150","0.171"
"2016","Quintile 2","18","Scotland","All","1940","10710","0.181"
"2017","Quintile 2","18","Scotland","All","1950","10720","0.182"
"2018","Quintile 2","18","Scotland","All","1930","10570","0.183"
"2019","Quintile 2","18","Scotland","All","1760","10040","0.176"
"2020","Quintile 2","18","Scotland","All","1800","9920","0.181"
"2021","Quintile 2","18","Scotland","All","2170","10460","0.20700000000000002"
"2022","Quintile 2","18","Scotland","All","2240","10450","0.214"
"2023","Quintile 2","18","Scotland","All","2160","10600","0.203"
"2024","Quintile 2","18","Scotland","All","2350","11060","0.213"
"2015","Quintile 2","18","Wales","All","1580","7600","0.20800000000000002"
"2016","Quintile 2","18","Wales","All","1640","7060","0.232"
"2017","Quintile 2","18","Wales","All","1550","7050","0.219"
"2018","Quintile 2","18","Wales","All","1500","6930","0.217"
"2019","Quintile 2","18","Wales","All","1500","6640","0.226"
"2020","Quintile 2","18","Wales","All","1540","6410","0.23900000000000002"
"2021","Quintile 2","18","Wales","All","1730","6610","0.261"
"2022","Quintile 2","18","Wales","All","1630","6700","0.243"
"2023","Quintile 2","18","Wales","All","1590","7070","0.224"
"2024","Quintile 2","18","Wales","All","1580","6930","0.228"
"2015","Quintile 3","18","Northern Ireland","All","1660","5260","0.315"
"2016","Quintile 3","18","Northern Ireland","All","1630","5200","0.314"
"2017","Quintile 3","18","Northern Ireland","All","1680","5140","0.327"
"2018","Quintile 3","18","Northern Ireland","All","1540","4930","0.313"
"2019","Quintile 3","18","Northern Ireland","All","1520","4740","0.321"
"2020","Quintile 3","18","Northern Ireland","All","1760","4710","0.373"
"2021","Quintile 3","18","Northern Ireland","All","1990","4700","0.424"
"2022","Quintile 3","18","Northern Ireland","All","1890","4820","0.392"
"2023","Quintile 3","18","Northern Ireland","All","1920","4870","0.394"
"2024","Quintile 3","18","Northern Ireland","All","1820","4940","0.369"
"2015","Quintile 3","18","England","All","36250","123000","0.295"
"2016","Quintile 3","18","England","All","37400","120760","0.31"
"2017","Quintile 3","18","England","All","37310","117950","0.316"
"2018","Quintile 3","18","England","All","36890","115360","0.32"
"2019","Quintile 3","18","England","All","37450","112480","0.333"
"2020","Quintile 3","18","England","All","38030","110630","0.34400000000000003"
"2021","Quintile 3","18","England","All","43010","114400","0.376"
"2022","Quintile 3","18","England","All","42970","117860","0.365"
"2023","Quintile 3","18","England","All","42170","120650","0.35000000000000003"
"2024","Quintile 3","18","England","All","43340","122350","0.354"
"2015","Quintile 3","18","Scotland","All","2660","11760","0.226"
"2016","Quintile 3","18","Scotland","All","2640","11510","0.229"
"2017","Quintile 3","18","Scotland","All","2570","10860","0.23600000000000002"
"2018","Quintile 3","18","Scotland","All","2580","10460","0.247"
"2019","Quintile 3","18","Scotland","All","2400","10240","0.234"
"2020","Quintile 3","18","Scotland","All","2530","10020","0.252"
"2021","Quintile 3","18","Scotland","All","2860","10330","0.276"
"2022","Quintile 3","18","Scotland","All","2810","10580","0.266"
"2023","Quintile 3","18","Scotland","All","2710","10710","0.253"
"2024","Quintile 3","18","Scotland","All","2760","10790","0.256"
"2015","Quintile 3","18","Wales","All","1870","7230","0.258"
"2016","Quintile 3","18","Wales","All","1930","6930","0.279"
"2017","Quintile 3","18","Wales","All","1940","6930","0.28"
"2018","Quintile 3","18","Wales","All","1910","6530","0.292"
"2019","Quintile 3","18","Wales","All","1740","6460","0.269"
"2020","Quintile 3","18","Wales","All","1740","6210","0.28"
"2021","Quintile 3","18","Wales","All","2040","6390","0.319"
"2022","Quintile 3","18","Wales","All","2000","6500","0.307"
"2023","Quintile 3","18","Wales","All","1860","6750","0.276"
"2024","Quintile 3","18","Wales","All","1930","6660","0.29"
"2015","Quintile 4","18","Northern Ireland","All","1830","5150","0.354"
"2016","Quintile 4","18","Northern Ireland","All","1940","5050","0.385"
"2017","Quintile 4","18","Northern Ireland","All","1850","4990","0.37"
"2018","Quintile 4","18","Northern Ireland","All","1770","4770","0.372"
"2019","Quintile 4","18","Northern Ireland","All","1870","4600","0.406"
"2020","Quintile 4","18","Northern Ireland","All","2150","4570","0.47000000000000003"
"2021","Quintile 4","18","Northern Ireland","All","2220","4570","0.486"
"2022","Quintile 4","18","Northern Ireland","All","2220","4680","0.47500000000000003"
"2023","Quintile 4","18","Northern Ireland","All","2190","4730","0.462"
"2024","Quintile 4","18","Northern Ireland","All","2140","4810","0.446"
"2015","Quintile 4","18","England","All","43370","122200","0.355"
"2016","Quintile 4","18","England","All","44100","119820","0.368"
"2017","Quintile 4","18","England","All","44660","119090","0.375"
"2018","Quintile 4","18","England","All","43470","115350","0.377"
"2019","Quintile 4","18","England","All","43270","113180","0.382"
"2020","Quintile 4","18","England","All","43850","110600","0.396"
"2021","Quintile 4","18","England","All","49230","113580","0.433"
"2022","Quintile 4","18","England","All","48640","117470","0.41400000000000003"
"2023","Quintile 4","18","England","All","47960","119940","0.4"
"2024","Quintile 4","18","England","All","48990","120960","0.405"
"2015","Quintile 4","18","Scotland","All","3560","12590","0.28200000000000003"
"2016","Quintile 4","18","Scotland","All","3640","12510","0.291"
"2017","Quintile 4","18","Scotland","All","3550","11660","0.305"
"2018","Quintile 4","18","Scotland","All","3550","11220","0.316"
"2019","Quintile 4","18","Scotland","All","3410","10730","0.318"
"2020","Quintile 4","18","Scotland","All","3390","10780","0.314"
"2021","Quintile 4","18","Scotland","All","4060","11420","0.355"
"2022","Quintile 4","18","Scotland","All","4110","11510","0.357"
"2023","Quintile 4","18","Scotland","All","4100","11780","0.34800000000000003"
"2024","Quintile 4","18","Scotland","All","4270","12230","0.34900000000000003"
"2015","Quintile 4","18","Wales","All","2530","7470","0.339"
"2016","Quintile 4","18","Wales","All","2500","7160","0.34800000000000003"
"2017","Quintile 4","18","Wales","All","2360","7090","0.332"
"2018","Quintile 4","18","Wales","All","2330","6780","0.343"
"2019","Quintile 4","18","Wales","All","2320","6580","0.352"
"2020","Quintile 4","18","Wales","All","2210","6370","0.34600000000000003"
"2021","Quintile 4","18","Wales","All","2480","6410","0.387"
"2022","Quintile 4","18","Wales","All","2440","6560","0.372"
"2023","Quintile 4","18","Wales","All","2300","6690","0.343"
"2024","Quintile 4","18","Wales","All","2370","6600","0.359"
"2015","Quintile 5","18","Northern Ireland","All","1980","4320","0.458"
"2016","Quintile 5","18","Northern Ireland","All","1990","4220","0.47200000000000003"
"2017","Quintile 5","18","Northern Ireland","All","1950","4140","0.47200000000000003"
"2018","Quintile 5","18","Northern Ireland","All","1860","3960","0.468"
"2019","Quintile 5","18","Northern Ireland","All","1830","3810","0.48"
"2020","Quintile 5","18","Northern Ireland","All","1990","3770","0.528"
"2021","Quintile 5","18","Northern Ireland","All","2250","3800","0.592"
"2022","Quintile 5","18","Northern Ireland","All","2180","3890","0.561"
"2023","Quintile 5","18","Northern Ireland","All","2080","3950","0.527"
"2024","Quintile 5","18","Northern Ireland","All","2140","4030","0.531"
"2015","Quintile 5","18","England","All","55490","129640","0.428"
"2016","Quintile 5","18","England","All","56340","128390","0.439"
"2017","Quintile 5","18","England","All","56660","127800","0.443"
"2018","Quintile 5","18","England","All","55380","124830","0.444"
"2019","Quintile 5","18","England","All","55020","121780","0.452"
"2020","Quintile 5","18","England","All","55290","119660","0.462"
"2021","Quintile 5","18","England","All","62420","123600","0.505"
"2022","Quintile 5","18","England","All","61500","127150","0.484"
"2023","Quintile 5","18","England","All","60340","128620","0.46900000000000003"
"2024","Quintile 5","18","England","All","61410","128850","0.47700000000000004"
"2015","Quintile 5","18","Scotland","All","4970","12610","0.394"
"2016","Quintile 5","18","Scotland","All","5020","12320","0.40700000000000003"
"2017","Quintile 5","18","Scotland","All","5080","12520","0.405"
"2018","Quintile 5","18","Scotland","All","5020","11940","0.421"
"2019","Quintile 5","18","Scotland","All","4940","11660","0.424"
"2020","Quintile 5","18","Scotland","All","5010","11470","0.437"
"2021","Quintile 5","18","Scotland","All","5560","11830","0.47000000000000003"
"2022","Quintile 5","18","Scotland","All","5580","12420","0.45"
"2023","Quintile 5","18","Scotland","All","5510","12250","0.45"
"2024","Quintile 5","18","Scotland","All","5980","12600","0.47500000000000003"
"2015","Quintile 5","18","Wales","All","3050","7370","0.41400000000000003"
"2016","Quintile 5","18","Wales","All","3050","7280","0.419"
"2017","Quintile 5","18","Wales","All","2990","6980","0.428"
"2018","Quintile 5","18","Wales","All","2920","6880","0.424"
"2019","Quintile 5","18","Wales","All","2940","6710","0.438"
"2020","Quintile 5","18","Wales","All","2880","6580","0.438"
"2021","Quintile 5","18","Wales","All","3290","6540","0.503"
"2022","Quintile 5","18","Wales","All","3130","6730","0.465"
"2023","Quintile 5","18","Wales","All","3120","6850","0.455"
"2024","Quintile 5","18","Wales","All","3040","6890","0.442"
"2015","All","18","Northern Ireland","All","7760","24840","0.312"
"2016","All","18","Northern Ireland","All","7980","24450","0.326"
"2017","All","18","Northern Ireland","All","7900","24200","0.326"
"2018","All","18","Northern Ireland","All","7340","23200","0.316"
"2019","All","18","Northern Ireland","All","7410","22390","0.331"
"2020","All","18","Northern Ireland","All","8390","22260","0.377"
"2021","All","18","Northern Ireland","All","9370","22340","0.419"
"2022","All","18","Northern Ireland","All","9070","22880","0.397"
"2023","All","18","Northern Ireland","All","9020","23190","0.389"
"2024","All","18","Northern Ireland","All","8850","23480","0.377"
"2015","All","18","England","All","193240","643450","0.3"
"2016","All","18","England","All","197360","629950","0.313"
"2017","All","18","England","All","199990","623820","0.321"
"2018","All","18","England","All","197040","609160","0.323"
"2019","All","18","England","All","200040","597990","0.335"
"2020","All","18","England","All","204910","589150","0.34800000000000003"
"2021","All","18","England","All","231020","608310","0.38"
"2022","All","18","England","All","230220","625710","0.368"
"2023","All","18","England","All","227600","643330","0.354"
"2024","All","18","England","All","234880","650520","0.361"
"2015","All","18","Scotland","All","14310","60170","0.23800000000000002"
"2016","All","18","Scotland","All","14570","58840","0.248"
"2017","All","18","Scotland","All","14550","57340","0.254"
"2018","All","18","Scotland","All","14540","55570","0.262"
"2019","All","18","Scotland","All","13990","53850","0.26"
"2020","All","18","Scotland","All","14270","53140","0.269"
"2021","All","18","Scotland","All","16420","55160","0.298"
"2022","All","18","Scotland","All","16620","56440","0.294"
"2023","All","18","Scotland","All","16350","57040","0.28700000000000003"
"2024","All","18","Scotland","All","17440","58750","0.297"
"2015","All","18","Wales","All","10180","37680","0.27"
"2016","All","18","Wales","All","10370","36310","0.28600000000000003"
"2017","All","18","Wales","All","10040","35520","0.28300000000000003"
"2018","All","18","Wales","All","9880","34400","0.28700000000000003"
"2019","All","18","Wales","All","9680","33600","0.28800000000000003"
"2020","All","18","Wales","All","9600","32510","0.295"
"2021","All","18","Wales","All","10990","33070","0.332"
"2022","All","18","Wales","All","10680","33810","0.316"
"2023","All","18","Wales","All","10270","35040","0.293"
"2024","All","18","Wales","All","10300","34800","0.296"
"2015","Quintile 1","All","Northern Ireland","All","910","4920","0.185"
"2016","Quintile 1","All","Northern Ireland","All","920","4870","0.188"
"2017","Quintile 1","All","Northern Ireland","All","960","4870","0.196"
"2018","Quintile 1","All","Northern Ireland","All","850","4670","0.182"
"2019","Quintile 1","All","Northern Ireland","All","850","4540","0.187"
"2020","Quintile 1","All","Northern Ireland","All","1000","4510","0.222"
"2021","Quintile 1","All","Northern Ireland","All","1150","4550","0.253"
"2022","Quintile 1","All","Northern Ireland","All","1110","4680","0.23800000000000002"
"2023","Quintile 1","All","Northern Ireland","All","1120","4730","0.23600000000000002"
"2024","Quintile 1","All","Northern Ireland","All","1100","4740","0.233"
"2015","Quintile 1","All","England","All","26890","141300","0.19"
"2016","Quintile 1","All","England","All","27550","136730","0.201"
"2017","Quintile 1","All","England","All","28510","135810","0.21"
"2018","Quintile 1","All","England","All","28580","133410","0.214"
"2019","Quintile 1","All","England","All","30460","132390","0.23"
"2020","Quintile 1","All","England","All","32360","130960","0.247"
"2021","Quintile 1","All","England","All","36430","136000","0.268"
"2022","Quintile 1","All","England","All","37270","140000","0.266"
"2023","Quintile 1","All","England","All","37430","146120","0.256"
"2024","Quintile 1","All","England","All","39610","148500","0.267"
"2015","Quintile 1","All","Scotland","All","1230","12060","0.10200000000000001"
"2016","Quintile 1","All","Scotland","All","1340","11790","0.113"
"2017","Quintile 1","All","Scotland","All","1400","11590","0.121"
"2018","Quintile 1","All","Scotland","All","1460","11380","0.129"
