"Year","POLAR4 Quintile","Age group","Domicile","Gender","Accepted applicants","Population estimate","Entry rate"
"2019","Quintile 5","18","Scotland","All","6590","16860","0.391"
"2020","Quintile 5","18","Scotland","All","6700","16640","0.402"
"2021","Quintile 5","18","Scotland","All","7550","17370","0.434"
"2022","Quintile 5","18","Scotland","All","7540","17890","0.421"
"2023","Quintile 5","18","Scotland","All","7490","17890","0.419"
"2024","Quintile 5","18","Scotland","All","7920","18220","0.435"
"2015","Quintile 5","18","Wales","All","2150","4760","0.451"
"2016","Quintile 5","18","Wales","All","2260","4650","0.486"
"2017","Quintile 5","18","Wales","All","2110","4570","0.461"
"2018","Quintile 5","18","Wales","All","2070","4350","0.47500000000000003"
"2019","Quintile 5","18","Wales","All","2120","4320","0.49"
"2020","Quintile 5","18","Wales","All","2110","4320","0.488"
"2021","Quintile 5","18","Wales","All","2350","4270","0.552"
"2022","Quintile 5","18","Wales","All","2230","4340","0.512"
"2023","Quintile 5","18","Wales","All","2190","4310","0.509"
"2024","Quintile 5","18","Wales","All","2270","4430","0.512"
"2015","All","18","Northern Ireland","All","7760","24840","0.312"
"2016","All","18","Northern Ireland","All","7980","24450","0.326"
"2017","All","18","Northern Ireland","All","7900","24200","0.326"
"2018","All","18","Northern Ireland","All","7340","23200","0.316"
"2019","All","18","Northern Ireland","All","7410","22390","0.331"
"2020","All","18","Northern Ireland","All","8390","22260","0.377"
"2021","All","18","Northern Ireland","All","9370","22340","0.419"
"2022","All","18","Northern Ireland","All","9070","22880","0.397"
"2023","All","18","Northern Ireland","All","9020","23190","0.389"
"2024","All","18","Northern Ireland","All","8850","23480","0.377"
"2015","All","18","England","All","193240","643450","0.3"
"2016","All","18","England","All","197360","629950","0.313"
"2017","All","18","England","All","199990","623820","0.321"
"2018","All","18","England","All","197040","609160","0.323"
"2019","All","18","England","All","200040","597990","0.335"
"2020","All","18","England","All","204910","589150","0.34800000000000003"
"2021","All","18","England","All","231020","608310","0.38"
"2022","All","18","England","All","230220","625710","0.368"
"2023","All","18","England","All","227600","643330","0.354"
"2024","All","18","England","All","234880","650520","0.361"
"2015","All","18","Scotland","All","14320","60170","0.23800000000000002"
"2016","All","18","Scotland","All","14570","58840","0.248"
"2017","All","18","Scotland","All","14550","57340","0.254"
"2018","All","18","Scotland","All","14540","55570","0.262"
"2019","All","18","Scotland","All","13990","53850","0.26"
"2020","All","18","Scotland","All","14270","53140","0.269"
"2021","All","18","Scotland","All","16420","55160","0.298"
"2022","All","18","Scotland","All","16620","56440","0.294"
"2023","All","18","Scotland","All","16350","57040","0.28700000000000003"
"2024","All","18","Scotland","All","17440","58750","0.297"
"2015","All","18","Wales","All","10180","37680","0.27"
"2016","All","18","Wales","All","10370","36310","0.28600000000000003"
"2017","All","18","Wales","All","10040","35520","0.28300000000000003"
"2018","All","18","Wales","All","9880","34400","0.28700000000000003"
"2019","All","18","Wales","All","9680","33600","0.28800000000000003"
"2020","All","18","Wales","All","9600","32510","0.295"
"2021","All","18","Wales","All","10990","33070","0.332"
"2022","All","18","Wales","All","10680","33810","0.316"
"2023","All","18","Wales","All","10270","35040","0.293"
"2024","All","18","Wales","All","10300","34800","0.296"
"2015","Quintile 1","All","Northern Ireland","All","660","4670","0.14100000000000001"
"2016","Quintile 1","All","Northern Ireland","All","690","4620","0.149"
"2017","Quintile 1","All","Northern Ireland","All","700","4640","0.152"
"2018","Quintile 1","All","Northern Ireland","All","680","4460","0.153"
"2019","Quintile 1","All","Northern Ireland","All","680","4330","0.157"
"2020","Quintile 1","All","Northern Ireland","All","820","4320","0.189"
"2021","Quintile 1","All","Northern Ireland","All","980","4360","0.226"
"2022","Quintile 1","All","Northern Ireland","All","950","4470","0.211"
"2023","Quintile 1","All","Northern Ireland","All","970","4530","0.215"
"2024","Quintile 1","All","Northern Ireland","All","970","4550","0.212"
"2015","Quintile 1","All","England","All","20720","122190","0.17"
"2016","Quintile 1","All","England","All","20940","117090","0.179"
"2017","Quintile 1","All","England","All","21680","115380","0.188"
"2018","Quintile 1","All","England","All","21250","111870","0.19"
"2019","Quintile 1","All","England","All","22060","109230","0.202"
"2020","Quintile 1","All","England","All","23160","107660","0.215"
"2021","Quintile 1","All","England","All","25940","111390","0.233"
"2022","Quintile 1","All","England","All","26700","114970","0.232"
"2023","Quintile 1","All","England","All","26440","119210","0.222"
"2024","Quintile 1","All","England","All","27810","121990","0.228"
"2015","Quintile 1","All","Scotland","All","540","6000","0.09"
"2016","Quintile 1","All","Scotland","All","530","5890","0.091"
"2017","Quintile 1","All","Scotland","All","630","5690","0.11"
"2018","Quintile 1","All","Scotland","All","700","5710","0.122"
"2019","Quintile 1","All","Scotland","All","630","5470","0.115"
"2020","Quintile 1","All","Scotland","All","690","5320","0.13"
"2021","Quintile 1","All","Scotland","All","840","5460","0.155"
"2022","Quintile 1","All","Scotland","All","870","5510","0.157"
"2023","Quintile 1","All","Scotland","All","880","5760","0.152"
"2024","Quintile 1","All","Scotland","All","1020","6020","0.169"
"2015","Quintile 1","All","Wales","All","1400","8720","0.161"
"2016","Quintile 1","All","Wales","All","1480","8520","0.17300000000000001"
"2017","Quintile 1","All","Wales","All","1410","8110","0.17400000000000002"
"2018","Quintile 1","All","Wales","All","1380","8000","0.17200000000000001"
"2019","Quintile 1","All","Wales","All","1360","7770","0.17500000000000002"
"2020","Quintile 1","All","Wales","All","1410","7530","0.188"
"2021","Quintile 1","All","Wales","All","1610","7760","0.20700000000000002"
"2022","Quintile 1","All","Wales","All","1650","7950","0.20800000000000002"
"2023","Quintile 1","All","Wales","All","1620","8450","0.192"
"2024","Quintile 1","All","Wales","All","1540","8380","0.184"
"2015","Quintile 2","All","Northern Ireland","All","670","3020","0.221"
"2016","Quintile 2","All","Northern Ireland","All","770","2970","0.258"
"2017","Quintile 2","All","Northern Ireland","All","770","2950","0.261"
"2018","Quintile 2","All","Northern Ireland","All","640","2820","0.228"
"2019","Quintile 2","All","Northern Ireland","All","720","2730","0.262"
"2020","Quintile 2","All","Northern Ireland","All","780","2720","0.28700000000000003"
"2021","Quintile 2","All","Northern Ireland","All","880","2730","0.321"
"2022","Quintile 2","All","Northern Ireland","All","890","2810","0.315"
"2023","Quintile 2","All","Northern Ireland","All","890","2850","0.31"
"2024","Quintile 2","All","Northern Ireland","All","880","2880","0.307"
"2015","Quintile 2","All","England","All","29150","123240","0.23600000000000002"
"2016","Quintile 2","All","England","All","29910","120390","0.248"
"2017","Quintile 2","All","England","All","29970","118230","0.253"
"2018","Quintile 2","All","England","All","29640","114970","0.258"
"2019","Quintile 2","All","England","All","29580","112110","0.264"
"2020","Quintile 2","All","England","All","30800","110110","0.28"
"2021","Quintile 2","All","England","All","34520","114100","0.303"
"2022","Quintile 2","All","England","All","34450","117050","0.294"
"2023","Quintile 2","All","England","All","34140","120860","0.28200000000000003"
"2024","Quintile 2","All","England","All","35030","122300","0.28600000000000003"
"2015","Quintile 2","All","Scotland","All","1350","9860","0.137"
"2016","Quintile 2","All","Scotland","All","1410","9320","0.151"
"2017","Quintile 2","All","Scotland","All","1400","9190","0.152"
"2018","Quintile 2","All","Scotland","All","1450","8820","0.164"
"2019","Quintile 2","All","Scotland","All","1420","8480","0.168"
"2020","Quintile 2","All","Scotland","All","1470","8440","0.17500000000000002"
"2021","Quintile 2","All","Scotland","All","1710","8680","0.196"
"2022","Quintile 2","All","Scotland","All","1710","8870","0.192"
"2023","Quintile 2","All","Scotland","All","1740","8970","0.193"
"2024","Quintile 2","All","Scotland","All","1810","9620","0.188"
"2015","Quintile 2","All","Wales","All","2200","9960","0.22"
"2016","Quintile 2","All","Wales","All","2320","9260","0.25"
"2017","Quintile 2","All","Wales","All","2170","9180","0.23600000000000002"
"2018","Quintile 2","All","Wales","All","2180","8760","0.249"
"2019","Quintile 2","All","Wales","All","2150","8710","0.247"
"2020","Quintile 2","All","Wales","All","2080","8220","0.253"
"2021","Quintile 2","All","Wales","All","2460","8450","0.291"
"2022","Quintile 2","All","Wales","All","2330","8610","0.27"
"2023","Quintile 2","All","Wales","All","2210","8960","0.247"
"2024","Quintile 2","All","Wales","All","2170","8870","0.245"
"2015","Quintile 3","All","Northern Ireland","All","1250","4500","0.279"
"2016","Quintile 3","All","Northern Ireland","All","1280","4450","0.28800000000000003"
"2017","Quintile 3","All","Northern Ireland","All","1370","4420","0.31"
"2018","Quintile 3","All","Northern Ireland","All","1250","4230","0.296"
"2019","Quintile 3","All","Northern Ireland","All","1290","4100","0.316"
"2020","Quintile 3","All","Northern Ireland","All","1490","4070","0.365"
"2021","Quintile 3","All","Northern Ireland","All","1610","4070","0.396"
"2022","Quintile 3","All","Northern Ireland","All","1580","4160","0.381"
"2023","Quintile 3","All","Northern Ireland","All","1570","4220","0.371"
"2024","Quintile 3","All","Northern Ireland","All","1600","4280","0.373"
"2015","Quintile 3","All","England","All","36460","124900","0.292"
"2016","Quintile 3","All","England","All","36800","122030","0.302"
"2017","Quintile 3","All","England","All","37300","120720","0.309"
"2018","Quintile 3","All","England","All","36210","117790","0.307"
"2019","Quintile 3","All","England","All","37020","115450","0.321"
"2020","Quintile 3","All","England","All","37610","114030","0.33"
"2021","Quintile 3","All","England","All","42390","116360","0.364"
"2022","Quintile 3","All","England","All","42180","120210","0.35100000000000003"
"2023","Quintile 3","All","England","All","41660","123400","0.338"
"2024","Quintile 3","All","England","All","42750","124680","0.343"
"2015","Quintile 3","All","Scotland","All","2300","12180","0.189"
"2016","Quintile 3","All","Scotland","All","2290","12000","0.191"
"2017","Quintile 3","All","Scotland","All","2380","11630","0.20500000000000002"
"2018","Quintile 3","All","Scotland","All","2250","11200","0.201"
"2019","Quintile 3","All","Scotland","All","2260","11010","0.20500000000000002"
"2020","Quintile 3","All","Scotland","All","2200","10820","0.203"
"2021","Quintile 3","All","Scotland","All","2590","11300","0.229"
"2022","Quintile 3","All","Scotland","All","2770","11460","0.242"
"2023","Quintile 3","All","Scotland","All","2500","11750","0.213"
"2024","Quintile 3","All","Scotland","All","2810","11750","0.23900000000000002"
"2015","Quintile 3","All","Wales","All","2370","8320","0.28500000000000003"
"2016","Quintile 3","All","Wales","All","2330","8080","0.28800000000000003"
"2017","Quintile 3","All","Wales","All","2420","8080","0.3"
"2018","Quintile 3","All","Wales","All","2270","7730","0.294"
"2019","Quintile 3","All","Wales","All","2170","7460","0.29"
"2020","Quintile 3","All","Wales","All","2130","7290","0.292"
"2021","Quintile 3","All","Wales","All","2450","7340","0.333"
"2022","Quintile 3","All","Wales","All","2420","7460","0.324"
"2023","Quintile 3","All","Wales","All","2290","7890","0.291"
"2024","Quintile 3","All","Wales","All","2280","7600","0.3"
"2015","Quintile 4","All","Northern Ireland","All","2040","5780","0.353"
"2016","Quintile 4","All","Northern Ireland","All","2070","5680","0.364"
"2017","Quintile 4","All","Northern Ireland","All","1960","5600","0.35000000000000003"
"2018","Quintile 4","All","Northern Ireland","All","1870","5350","0.34900000000000003"
"2019","Quintile 4","All","Northern Ireland","All","1890","5140","0.367"
"2020","Quintile 4","All","Northern Ireland","All","2060","5090","0.403"
"2021","Quintile 4","All","Northern Ireland","All","2360","5110","0.461"
"2022","Quintile 4","All","Northern Ireland","All","2230","5200","0.428"
"2023","Quintile 4","All","Northern Ireland","All","2290","5270","0.435"
"2024","Quintile 4","All","Northern Ireland","All","2140","5370","0.398"
"2015","Quintile 4","All","England","All","44100","129590","0.34"
"2016","Quintile 4","All","England","All","45100","127570","0.354"
"2017","Quintile 4","All","England","All","45630","127070","0.359"
"2018","Quintile 4","All","England","All","45200","124040","0.364"
"2019","Quintile 4","All","England","All","45990","122450","0.376"
"2020","Quintile 4","All","England","All","46810","120410","0.389"
"2021","Quintile 4","All","England","All","52480","123800","0.424"
"2022","Quintile 4","All","England","All","52410","127050","0.41300000000000003"
"2023","Quintile 4","All","England","All","51570","130300","0.396"
"2024","Quintile 4","All","England","All","53030","131180","0.404"
"2015","Quintile 4","All","Scotland","All","3280","13600","0.241"
"2016","Quintile 4","All","Scotland","All","3360","13370","0.251"
"2017","Quintile 4","All","Scotland","All","3380","12980","0.26"
"2018","Quintile 4","All","Scotland","All","3350","12610","0.265"
"2019","Quintile 4","All","Scotland","All","3090","12040","0.257"
"2020","Quintile 4","All","Scotland","All","3220","11920","0.27"
"2021","Quintile 4","All","Scotland","All","3730","12350","0.302"
"2022","Quintile 4","All","Scotland","All","3740","12710","0.294"
"2023","Quintile 4","All","Scotland","All","3750","12680","0.295"
"2024","Quintile 4","All","Scotland","All","3890","13150","0.296"
"2015","Quintile 4","All","Wales","All","2060","5930","0.34800000000000003"
"2016","Quintile 4","All","Wales","All","1990","5810","0.343"
"2017","Quintile 4","All","Wales","All","1940","5580","0.34700000000000003"
"2018","Quintile 4","All","Wales","All","1990","5550","0.357"
"2019","Quintile 4","All","Wales","All","1890","5340","0.353"
"2020","Quintile 4","All","Wales","All","1860","5160","0.361"
"2021","Quintile 4","All","Wales","All","2130","5250","0.405"
"2022","Quintile 4","All","Wales","All","2060","5450","0.378"
"2023","Quintile 4","All","Wales","All","1960","5440","0.36"
"2024","Quintile 4","All","Wales","All","2030","5520","0.369"
"2015","Quintile 5","All","Northern Ireland","All","3140","6860","0.458"
"2016","Quintile 5","All","Northern Ireland","All","3180","6720","0.47200000000000003"
"2017","Quintile 5","All","Northern Ireland","All","3100","6600","0.46900000000000003"
"2018","Quintile 5","All","Northern Ireland","All","2890","6320","0.457"
"2019","Quintile 5","All","Northern Ireland","All","2830","6100","0.464"
