"Year","POLAR4 Quintile","Age group","Domicile","Gender","Accepted applicants","Population estimate","Entry rate"
"2024","Quintile 1","18","England","All","24400","121990","0.2"
"2015","Quintile 1","18","Scotland","All","520","6000","0.08700000000000001"
"2016","Quintile 1","18","Scotland","All","530","5890","0.09"
"2017","Quintile 1","18","Scotland","All","620","5690","0.109"
"2018","Quintile 1","18","Scotland","All","690","5710","0.12"
"2019","Quintile 1","18","Scotland","All","620","5470","0.113"
"2020","Quintile 1","18","Scotland","All","680","5320","0.128"
"2021","Quintile 1","18","Scotland","All","770","5460","0.14100000000000001"
"2022","Quintile 1","18","Scotland","All","860","5510","0.155"
"2023","Quintile 1","18","Scotland","All","870","5760","0.15"
"2024","Quintile 1","18","Scotland","All","990","6020","0.165"
"2015","Quintile 1","18","Wales","All","1230","8720","0.14100000000000001"
"2016","Quintile 1","18","Wales","All","1310","8520","0.154"
"2017","Quintile 1","18","Wales","All","1240","8110","0.153"
"2018","Quintile 1","18","Wales","All","1260","8000","0.157"
"2019","Quintile 1","18","Wales","All","1230","7770","0.158"
"2020","Quintile 1","18","Wales","All","1320","7530","0.17500000000000002"
"2021","Quintile 1","18","Wales","All","1500","7760","0.193"
"2022","Quintile 1","18","Wales","All","1490","7950","0.188"
"2023","Quintile 1","18","Wales","All","1480","8450","0.17500000000000002"
"2024","Quintile 1","18","Wales","All","1380","8380","0.164"
"2015","Quintile 2","18","Northern Ireland","All","560","3020","0.184"
"2016","Quintile 2","18","Northern Ireland","All","670","2970","0.224"
"2017","Quintile 2","18","Northern Ireland","All","660","2950","0.222"
"2018","Quintile 2","18","Northern Ireland","All","580","2820","0.20400000000000001"
"2019","Quintile 2","18","Northern Ireland","All","630","2730","0.231"
"2020","Quintile 2","18","Northern Ireland","All","740","2720","0.272"
"2021","Quintile 2","18","Northern Ireland","All","810","2730","0.295"
"2022","Quintile 2","18","Northern Ireland","All","810","2810","0.289"
"2023","Quintile 2","18","Northern Ireland","All","830","2850","0.292"
"2024","Quintile 2","18","Northern Ireland","All","780","2880","0.271"
"2015","Quintile 2","18","England","All","25550","123240","0.20700000000000002"
"2016","Quintile 2","18","England","All","26200","120390","0.218"
"2017","Quintile 2","18","England","All","25980","118230","0.22"
"2018","Quintile 2","18","England","All","25730","114970","0.224"
"2019","Quintile 2","18","England","All","25450","112110","0.227"
"2020","Quintile 2","18","England","All","27080","110110","0.246"
"2021","Quintile 2","18","England","All","31270","114100","0.274"
"2022","Quintile 2","18","England","All","30140","117050","0.257"
"2023","Quintile 2","18","England","All","29410","120860","0.243"
"2024","Quintile 2","18","England","All","31000","122300","0.253"
"2015","Quintile 2","18","Scotland","All","1330","9860","0.135"
"2016","Quintile 2","18","Scotland","All","1390","9320","0.149"
"2017","Quintile 2","18","Scotland","All","1370","9190","0.149"
"2018","Quintile 2","18","Scotland","All","1430","8820","0.162"
"2019","Quintile 2","18","Scotland","All","1400","8480","0.166"
"2020","Quintile 2","18","Scotland","All","1450","8440","0.17200000000000001"
"2021","Quintile 2","18","Scotland","All","1570","8680","0.18"
"2022","Quintile 2","18","Scotland","All","1690","8870","0.19"
"2023","Quintile 2","18","Scotland","All","1710","8970","0.191"
"2024","Quintile 2","18","Scotland","All","1780","9620","0.185"
"2015","Quintile 2","18","Wales","All","1930","9960","0.194"
"2016","Quintile 2","18","Wales","All","2030","9260","0.219"
"2017","Quintile 2","18","Wales","All","1900","9180","0.20700000000000002"
"2018","Quintile 2","18","Wales","All","1980","8760","0.226"
"2019","Quintile 2","18","Wales","All","1940","8710","0.223"
"2020","Quintile 2","18","Wales","All","1930","8220","0.23500000000000001"
"2021","Quintile 2","18","Wales","All","2270","8450","0.269"
"2022","Quintile 2","18","Wales","All","2090","8610","0.243"
"2023","Quintile 2","18","Wales","All","1990","8960","0.222"
"2024","Quintile 2","18","Wales","All","2000","8870","0.225"
"2015","Quintile 3","18","Northern Ireland","All","1110","4500","0.246"
"2016","Quintile 3","18","Northern Ireland","All","1090","4450","0.244"
"2017","Quintile 3","18","Northern Ireland","All","1190","4420","0.269"
"2018","Quintile 3","18","Northern Ireland","All","1100","4230","0.26"
"2019","Quintile 3","18","Northern Ireland","All","1170","4100","0.28600000000000003"
"2020","Quintile 3","18","Northern Ireland","All","1390","4070","0.342"
"2021","Quintile 3","18","Northern Ireland","All","1500","4070","0.369"
"2022","Quintile 3","18","Northern Ireland","All","1470","4160","0.352"
"2023","Quintile 3","18","Northern Ireland","All","1450","4220","0.34400000000000003"
"2024","Quintile 3","18","Northern Ireland","All","1480","4280","0.34500000000000003"
"2015","Quintile 3","18","England","All","31510","124900","0.252"
"2016","Quintile 3","18","England","All","31830","122030","0.261"
"2017","Quintile 3","18","England","All","32160","120720","0.266"
"2018","Quintile 3","18","England","All","31130","117790","0.264"
"2019","Quintile 3","18","England","All","31590","115450","0.274"
"2020","Quintile 3","18","England","All","32870","114030","0.28800000000000003"
"2021","Quintile 3","18","England","All","38390","116360","0.33"
"2022","Quintile 3","18","England","All","36940","120210","0.307"
"2023","Quintile 3","18","England","All","35790","123400","0.29"
"2024","Quintile 3","18","England","All","37920","124680","0.304"
"2015","Quintile 3","18","Scotland","All","2280","12180","0.187"
"2016","Quintile 3","18","Scotland","All","2250","12000","0.188"
"2017","Quintile 3","18","Scotland","All","2330","11630","0.201"
"2018","Quintile 3","18","Scotland","All","2230","11200","0.199"
"2019","Quintile 3","18","Scotland","All","2230","11010","0.203"
"2020","Quintile 3","18","Scotland","All","2160","10820","0.2"
"2021","Quintile 3","18","Scotland","All","2410","11300","0.214"
"2022","Quintile 3","18","Scotland","All","2730","11460","0.23800000000000002"
"2023","Quintile 3","18","Scotland","All","2490","11750","0.212"
"2024","Quintile 3","18","Scotland","All","2780","11750","0.23700000000000002"
"2015","Quintile 3","18","Wales","All","2120","8320","0.254"
"2016","Quintile 3","18","Wales","All","2070","8080","0.256"
"2017","Quintile 3","18","Wales","All","2110","8080","0.261"
"2018","Quintile 3","18","Wales","All","2070","7730","0.268"
"2019","Quintile 3","18","Wales","All","1940","7460","0.26"
"2020","Quintile 3","18","Wales","All","1970","7290","0.27"
"2021","Quintile 3","18","Wales","All","2320","7340","0.316"
"2022","Quintile 3","18","Wales","All","2230","7460","0.298"
"2023","Quintile 3","18","Wales","All","2070","7890","0.262"
"2024","Quintile 3","18","Wales","All","2070","7600","0.273"
"2015","Quintile 4","18","Northern Ireland","All","1770","5780","0.306"
"2016","Quintile 4","18","Northern Ireland","All","1840","5680","0.324"
"2017","Quintile 4","18","Northern Ireland","All","1700","5600","0.304"
"2018","Quintile 4","18","Northern Ireland","All","1670","5350","0.312"
"2019","Quintile 4","18","Northern Ireland","All","1660","5140","0.322"
"2020","Quintile 4","18","Northern Ireland","All","1980","5090","0.388"
"2021","Quintile 4","18","Northern Ireland","All","2180","5110","0.427"
"2022","Quintile 4","18","Northern Ireland","All","2060","5200","0.396"
"2023","Quintile 4","18","Northern Ireland","All","2130","5270","0.405"
"2024","Quintile 4","18","Northern Ireland","All","1960","5370","0.365"
"2015","Quintile 4","18","England","All","37950","129590","0.293"
"2016","Quintile 4","18","England","All","38810","127570","0.304"
"2017","Quintile 4","18","England","All","38880","127070","0.306"
"2018","Quintile 4","18","England","All","38730","124040","0.312"
"2019","Quintile 4","18","England","All","38870","122450","0.317"
"2020","Quintile 4","18","England","All","40810","120410","0.339"
"2021","Quintile 4","18","England","All","47810","123800","0.386"
"2022","Quintile 4","18","England","All","46130","127050","0.363"
"2023","Quintile 4","18","England","All","44440","130300","0.341"
"2024","Quintile 4","18","England","All","46890","131180","0.357"
"2015","Quintile 4","18","Scotland","All","3240","13600","0.23800000000000002"
"2016","Quintile 4","18","Scotland","All","3300","13370","0.247"
"2017","Quintile 4","18","Scotland","All","3310","12980","0.255"
"2018","Quintile 4","18","Scotland","All","3320","12610","0.263"
"2019","Quintile 4","18","Scotland","All","3050","12040","0.253"
"2020","Quintile 4","18","Scotland","All","3170","11920","0.266"
"2021","Quintile 4","18","Scotland","All","3520","12350","0.28500000000000003"
"2022","Quintile 4","18","Scotland","All","3690","12710","0.29"
"2023","Quintile 4","18","Scotland","All","3710","12680","0.292"
"2024","Quintile 4","18","Scotland","All","3860","13150","0.294"
"2015","Quintile 4","18","Wales","All","1810","5930","0.305"
"2016","Quintile 4","18","Wales","All","1770","5810","0.305"
"2017","Quintile 4","18","Wales","All","1710","5580","0.306"
"2018","Quintile 4","18","Wales","All","1850","5550","0.333"
"2019","Quintile 4","18","Wales","All","1690","5340","0.317"
"2020","Quintile 4","18","Wales","All","1710","5160","0.331"
"2021","Quintile 4","18","Wales","All","1990","5250","0.379"
"2022","Quintile 4","18","Wales","All","1930","5450","0.354"
"2023","Quintile 4","18","Wales","All","1800","5440","0.331"
"2024","Quintile 4","18","Wales","All","1870","5520","0.339"
"2015","Quintile 5","18","Northern Ireland","All","2730","6860","0.398"
"2016","Quintile 5","18","Northern Ireland","All","2770","6720","0.41200000000000003"
"2017","Quintile 5","18","Northern Ireland","All","2690","6600","0.40700000000000003"
"2018","Quintile 5","18","Northern Ireland","All","2590","6320","0.40900000000000003"
"2019","Quintile 5","18","Northern Ireland","All","2550","6100","0.419"
"2020","Quintile 5","18","Northern Ireland","All","3110","6060","0.513"
"2021","Quintile 5","18","Northern Ireland","All","3280","6080","0.539"
"2022","Quintile 5","18","Northern Ireland","All","3250","6230","0.521"
"2023","Quintile 5","18","Northern Ireland","All","3080","6320","0.487"
"2024","Quintile 5","18","Northern Ireland","All","2940","6400","0.459"
"2015","Quintile 5","18","England","All","54100","143530","0.377"
"2016","Quintile 5","18","England","All","55290","142880","0.387"
"2017","Quintile 5","18","England","All","55530","142420","0.39"
"2018","Quintile 5","18","England","All","55800","140510","0.397"
"2019","Quintile 5","18","England","All","55200","138740","0.398"
"2020","Quintile 5","18","England","All","57950","136950","0.423"
"2021","Quintile 5","18","England","All","69730","142650","0.489"
"2022","Quintile 5","18","England","All","66880","146430","0.457"
"2023","Quintile 5","18","England","All","64370","149560","0.43"
"2024","Quintile 5","18","England","All","68640","150360","0.457"
"2015","Quintile 5","18","Scotland","All","6750","18530","0.364"
"2016","Quintile 5","18","Scotland","All","6880","18260","0.377"
"2017","Quintile 5","18","Scotland","All","6630","17870","0.371"
"2018","Quintile 5","18","Scotland","All","6730","17220","0.391"
"2019","Quintile 5","18","Scotland","All","6530","16860","0.387"
"2020","Quintile 5","18","Scotland","All","6610","16640","0.397"
"2021","Quintile 5","18","Scotland","All","7180","17370","0.41400000000000003"
"2022","Quintile 5","18","Scotland","All","7480","17890","0.418"
"2023","Quintile 5","18","Scotland","All","7430","17890","0.41500000000000004"
"2024","Quintile 5","18","Scotland","All","7860","18220","0.431"
"2015","Quintile 5","18","Wales","All","1890","4760","0.397"
"2016","Quintile 5","18","Wales","All","2020","4650","0.434"
"2017","Quintile 5","18","Wales","All","1850","4570","0.404"
"2018","Quintile 5","18","Wales","All","1870","4350","0.429"
"2019","Quintile 5","18","Wales","All","1870","4320","0.433"
"2020","Quintile 5","18","Wales","All","1950","4320","0.452"
"2021","Quintile 5","18","Wales","All","2240","4270","0.524"
"2022","Quintile 5","18","Wales","All","2040","4340","0.47000000000000003"
"2023","Quintile 5","18","Wales","All","2030","4310","0.47200000000000003"
"2024","Quintile 5","18","Wales","All","2090","4430","0.47200000000000003"
"2015","All","18","Northern Ireland","All","6730","24840","0.271"
"2016","All","18","Northern Ireland","All","6960","24450","0.28400000000000003"
"2017","All","18","Northern Ireland","All","6840","24200","0.28200000000000003"
"2018","All","18","Northern Ireland","All","6520","23200","0.281"
"2019","All","18","Northern Ireland","All","6580","22390","0.294"
"2020","All","18","Northern Ireland","All","8010","22260","0.36"
"2021","All","18","Northern Ireland","All","8670","22340","0.388"
"2022","All","18","Northern Ireland","All","8450","22880","0.369"
"2023","All","18","Northern Ireland","All","8370","23190","0.361"
"2024","All","18","Northern Ireland","All","7980","23480","0.34"
"2015","All","18","England","All","167230","643450","0.26"
"2016","All","18","England","All","170510","629950","0.271"
"2017","All","18","England","All","171170","623820","0.274"
"2018","All","18","England","All","169870","609160","0.279"
"2019","All","18","England","All","170080","597990","0.28400000000000003"
"2020","All","18","England","All","179120","589150","0.304"
"2021","All","18","England","All","210670","608310","0.34600000000000003"
"2022","All","18","England","All","203320","625710","0.325"
"2023","All","18","England","All","196590","643330","0.306"
"2024","All","18","England","All","208850","650520","0.321"
"2015","All","18","Scotland","All","14120","60170","0.23500000000000001"
"2016","All","18","Scotland","All","14350","58840","0.244"
"2017","All","18","Scotland","All","14260","57340","0.249"
"2018","All","18","Scotland","All","14380","55570","0.259"
"2019","All","18","Scotland","All","13830","53850","0.257"
"2020","All","18","Scotland","All","14070","53140","0.265"
"2021","All","18","Scotland","All","15460","55160","0.28"
"2022","All","18","Scotland","All","16440","56440","0.291"
"2023","All","18","Scotland","All","16200","57040","0.28400000000000003"
"2024","All","18","Scotland","All","17270","58750","0.294"
"2015","All","18","Wales","All","8970","37680","0.23800000000000002"
"2016","All","18","Wales","All","9200","36310","0.253"
"2017","All","18","Wales","All","8810","35520","0.248"
"2018","All","18","Wales","All","9020","34400","0.262"
"2019","All","18","Wales","All","8670","33600","0.258"
"2020","All","18","Wales","All","8880","32510","0.273"
"2021","All","18","Wales","All","10320","33070","0.312"
"2022","All","18","Wales","All","9780","33810","0.289"
"2023","All","18","Wales","All","9360","35040","0.267"
"2024","All","18","Wales","All","9410","34800","0.271"
"2015","Quintile 1","All","Northern Ireland","All","570","4670","0.121"
